,std_nb,date,median_price
665,Castro/Upper Market,2019-06-23,143.5
666,Castro/Upper Market,2019-06-30,150.0
667,Castro/Upper Market,2019-07-07,149.0
668,Castro/Upper Market,2019-07-14,150.0
669,Castro/Upper Market,2019-07-21,150.0
670,Castro/Upper Market,2019-07-28,149.0
671,Castro/Upper Market,2019-08-04,149.0
672,Castro/Upper Market,2019-08-11,150.0
673,Castro/Upper Market,2019-08-18,150.0
674,Castro/Upper Market,2019-08-25,149.0
675,Castro/Upper Market,2019-09-01,143.0
676,Castro/Upper Market,2019-09-08,150.0
677,Castro/Upper Market,2019-09-15,150.5
678,Castro/Upper Market,2019-09-22,150.0
679,Castro/Upper Market,2019-09-29,150.0
680,Castro/Upper Market,2019-10-06,145.0
681,Chinatown,2015-05-10,152.0
682,Chinatown,2015-05-17,152.0
683,Chinatown,2015-05-24,151.0
684,Chinatown,2015-05-31,151.0
685,Chinatown,2015-06-07,152.0
686,Chinatown,2015-06-14,152.0
687,Chinatown,2015-06-21,152.0
688,Chinatown,2015-06-28,152.0
689,Chinatown,2015-07-05,152.0
690,Chinatown,2015-07-12,152.0
691,Chinatown,2015-07-19,152.0
692,Chinatown,2015-07-26,152.0
693,Chinatown,2015-08-02,152.0
694,Chinatown,2015-09-06,132.0
695,Chinatown,2015-09-13,129.0
696,Chinatown,2015-09-20,139.0
697,Chinatown,2015-09-27,129.0
698,Chinatown,2015-10-04,149.0
699,Chinatown,2015-10-11,139.0
700,Chinatown,2015-10-18,134.0
701,Chinatown,2015-10-25,129.0
702,Chinatown,2015-11-01,129.0
703,Chinatown,2015-11-08,129.0
704,Chinatown,2015-11-15,129.0
705,Chinatown,2015-11-22,134.0
706,Chinatown,2015-11-29,129.0
707,Chinatown,2015-12-06,109.0
708,Chinatown,2015-12-13,107.0
709,Chinatown,2015-12-20,115.0
710,Chinatown,2015-12-27,109.0
711,Chinatown,2016-01-03,109.0
712,Chinatown,2016-01-10,109.0
713,Chinatown,2016-01-17,109.0
714,Chinatown,2016-01-24,107.0
715,Chinatown,2016-01-31,109.0
716,Chinatown,2016-02-07,120.0
717,Chinatown,2016-02-14,120.0
718,Chinatown,2016-02-21,120.0
719,Chinatown,2016-02-28,119.5
720,Chinatown,2016-03-06,120.0
721,Chinatown,2016-03-13,120.0
722,Chinatown,2016-03-20,114.5
723,Chinatown,2016-03-27,120.0
724,Chinatown,2016-04-03,120.0
725,Chinatown,2016-04-10,100.5
726,Chinatown,2016-04-17,104.5
727,Chinatown,2016-04-24,107.0
728,Chinatown,2016-05-01,107.0
729,Chinatown,2016-05-08,105.0
730,Chinatown,2016-05-15,99.0
731,Chinatown,2016-05-22,99.0
732,Chinatown,2016-05-29,99.0
733,Chinatown,2016-06-05,99.0
734,Chinatown,2016-06-12,99.0
735,Chinatown,2016-06-19,99.0
736,Chinatown,2016-06-26,99.0
737,Chinatown,2016-07-03,105.0
738,Chinatown,2016-07-10,105.0
739,Chinatown,2016-07-17,105.0
740,Chinatown,2016-07-24,100.0
741,Chinatown,2016-07-31,100.0
742,Chinatown,2016-08-07,100.0
743,Chinatown,2016-08-14,100.0
744,Chinatown,2016-08-21,100.0
745,Chinatown,2016-08-28,100.0
746,Chinatown,2016-09-04,100.0
747,Chinatown,2016-09-11,120.0
748,Chinatown,2016-09-18,112.5
749,Chinatown,2016-09-25,111.0
750,Chinatown,2016-10-02,120.0
751,Chinatown,2016-10-09,117.0
752,Chinatown,2016-10-16,120.25
753,Chinatown,2016-10-23,125.0
754,Chinatown,2016-10-30,120.0
755,Chinatown,2016-11-06,117.0
756,Chinatown,2016-11-13,115.5
757,Chinatown,2016-11-20,115.5
758,Chinatown,2016-11-27,115.0
759,Chinatown,2016-12-04,110.5
760,Chinatown,2016-12-11,100.0
761,Chinatown,2016-12-18,103.0
762,Chinatown,2016-12-25,101.0
763,Chinatown,2017-01-01,104.0
764,Chinatown,2017-01-08,99.33333333333333
765,Chinatown,2017-01-15,95.0
766,Chinatown,2017-01-22,95.0
767,Chinatown,2017-01-29,103.5
768,Chinatown,2017-02-05,102.0
769,Chinatown,2017-02-12,109.0
770,Chinatown,2017-02-19,109.0
771,Chinatown,2017-02-26,114.0
772,Chinatown,2017-03-05,114.0
773,Chinatown,2017-03-12,114.0
774,Chinatown,2017-03-19,109.25
775,Chinatown,2017-03-26,114.0
776,Chinatown,2017-04-02,114.0
777,Chinatown,2017-04-09,114.0
778,Chinatown,2017-04-16,112.0
779,Chinatown,2017-04-23,114.0
780,Chinatown,2017-04-30,114.0
781,Chinatown,2017-05-07,117.66666666666667
782,Chinatown,2017-05-14,117.66666666666667
783,Chinatown,2017-05-21,118.83333333333334
784,Chinatown,2017-05-28,117.66666666666667
785,Chinatown,2017-06-04,115.0
786,Chinatown,2017-06-11,99.0
787,Chinatown,2017-06-18,117.66666666666667
788,Chinatown,2017-06-25,113.33333333333334
789,Chinatown,2017-07-02,109.0
790,Chinatown,2017-07-09,110.0
791,Chinatown,2017-07-16,117.66666666666667
792,Chinatown,2017-07-23,117.66666666666667
793,Chinatown,2017-07-30,120.0
794,Chinatown,2017-08-06,225.0
795,Chinatown,2017-08-13,225.0
796,Chinatown,2017-08-20,225.0
797,Chinatown,2017-08-27,225.0
798,Chinatown,2017-09-03,225.0
799,Chinatown,2017-09-10,225.0
800,Chinatown,2017-09-17,225.0
801,Chinatown,2017-09-24,225.0
802,Chinatown,2017-10-01,225.0
803,Chinatown,2017-10-08,225.0
804,Chinatown,2017-10-15,225.0
805,Chinatown,2017-10-22,225.0
806,Chinatown,2017-10-29,225.0
807,Chinatown,2017-11-05,225.0
808,Chinatown,2017-11-12,225.0
809,Chinatown,2017-11-19,225.0
810,Chinatown,2017-11-26,225.0
811,Chinatown,2017-12-03,225.0
812,Chinatown,2017-12-10,225.0
813,Chinatown,2017-12-17,225.0
814,Chinatown,2017-12-24,225.0
815,Chinatown,2017-12-31,225.0
816,Chinatown,2018-01-07,245.0
817,Chinatown,2018-01-14,245.0
818,Chinatown,2018-01-21,245.0
819,Chinatown,2018-01-28,245.0
820,Chinatown,2018-02-04,245.0
821,Chinatown,2018-02-11,225.0
822,Chinatown,2018-02-18,225.0
823,Chinatown,2018-02-25,225.0
824,Chinatown,2018-03-04,241.25
825,Chinatown,2018-03-11,246.66666666666666
826,Chinatown,2018-03-18,246.66666666666666
827,Chinatown,2018-03-25,246.66666666666666
828,Chinatown,2018-04-01,246.66666666666666
829,Chinatown,2018-04-08,257.5
830,Chinatown,2018-04-15,268.3333333333333
831,Chinatown,2018-04-22,268.3333333333333
832,Chinatown,2018-04-29,268.3333333333333
833,Chinatown,2018-05-06,275.0
834,Chinatown,2018-05-13,290.0
835,Chinatown,2018-05-20,290.0
836,Chinatown,2018-05-27,290.0
837,Chinatown,2018-06-03,290.0
838,Chinatown,2018-06-10,290.0
839,Chinatown,2018-06-17,290.0
840,Chinatown,2018-06-24,290.0
841,Chinatown,2018-07-01,290.0
842,Chinatown,2018-07-08,298.3333333333333
843,Chinatown,2018-07-15,302.5
844,Chinatown,2018-07-22,302.5
845,Chinatown,2018-07-29,302.5
846,Chinatown,2018-08-05,302.5
847,Chinatown,2018-08-12,315.0
848,Chinatown,2018-08-19,315.0
849,Chinatown,2018-08-26,315.0
850,Chinatown,2018-09-02,315.0
851,Chinatown,2018-09-09,315.0
852,Chinatown,2018-09-16,315.0
853,Chinatown,2018-09-23,315.0
854,Chinatown,2018-09-30,405.0
855,Chinatown,2018-10-07,315.0
856,Chinatown,2018-10-14,315.0
857,Chinatown,2018-10-21,315.0
858,Chinatown,2018-10-28,315.0
859,Chinatown,2018-11-04,315.0
860,Chinatown,2018-11-11,326.6666666666667
861,Chinatown,2018-11-18,326.6666666666667
862,Chinatown,2018-11-25,326.6666666666667
863,Chinatown,2018-12-02,326.6666666666667
864,Chinatown,2018-12-09,326.6666666666667
865,Chinatown,2018-12-16,338.3333333333333
866,Chinatown,2018-12-23,338.3333333333333
867,Chinatown,2018-12-30,338.3333333333333
868,Chinatown,2019-01-06,350.0
869,Chinatown,2019-01-13,350.0
870,Chinatown,2019-01-20,350.0
871,Chinatown,2019-01-27,350.0
872,Chinatown,2019-02-03,350.0
873,Chinatown,2019-02-10,350.0
874,Chinatown,2019-02-17,350.0
875,Chinatown,2019-02-24,350.0
876,Chinatown,2019-03-03,350.0
877,Chinatown,2019-03-10,335.0
878,Chinatown,2019-03-17,350.0
879,Chinatown,2019-03-24,350.0
880,Chinatown,2019-03-31,350.0
881,Chinatown,2019-04-07,350.0
882,Chinatown,2019-04-14,350.0
883,Chinatown,2019-04-21,350.0
884,Chinatown,2019-04-28,350.0
885,Chinatown,2019-05-05,350.0
886,Chinatown,2019-05-12,350.0
887,Chinatown,2019-05-19,350.0
888,Chinatown,2019-05-26,350.0
889,Chinatown,2019-06-02,350.0
890,Chinatown,2019-06-09,350.0
891,Chinatown,2019-06-16,350.0
892,Chinatown,2019-06-23,350.0
893,Chinatown,2019-06-30,350.0
894,Chinatown,2019-07-07,350.0
895,Chinatown,2019-07-14,350.0
896,Chinatown,2019-07-21,350.0
897,Chinatown,2019-07-28,350.0
898,Chinatown,2019-08-04,350.0
899,Chinatown,2019-08-11,350.0
900,Chinatown,2019-08-18,350.0
901,Chinatown,2019-08-25,350.0
902,Chinatown,2019-09-01,350.0
903,Chinatown,2019-09-08,350.0
904,Chinatown,2019-09-15,350.0
905,Chinatown,2019-09-22,350.0
906,Chinatown,2019-09-29,350.0
907,Chinatown,2019-10-06,350.0
908,Crocker Amazon,2015-05-10,85.0
909,Crocker Amazon,2015-05-17,74.0
910,Crocker Amazon,2015-05-24,85.0
911,Crocker Amazon,2015-05-31,74.0
912,Crocker Amazon,2015-06-07,74.0
913,Crocker Amazon,2015-06-14,74.0
914,Crocker Amazon,2015-06-21,74.0
915,Crocker Amazon,2015-06-28,74.0
916,Crocker Amazon,2015-07-05,74.0
917,Crocker Amazon,2015-07-12,85.0
918,Crocker Amazon,2015-07-19,85.0
919,Crocker Amazon,2015-07-26,74.0
920,Crocker Amazon,2015-08-02,74.0
921,Crocker Amazon,2015-09-06,82.0
922,Crocker Amazon,2015-09-13,105.0
923,Crocker Amazon,2015-09-20,98.0
924,Crocker Amazon,2015-09-27,105.0
925,Crocker Amazon,2015-10-04,101.5
926,Crocker Amazon,2015-10-11,105.0
927,Crocker Amazon,2015-10-18,94.0
928,Crocker Amazon,2015-10-25,105.0
929,Crocker Amazon,2015-11-01,98.0
930,Crocker Amazon,2015-11-08,99.0
931,Crocker Amazon,2015-11-15,96.5
932,Crocker Amazon,2015-11-22,90.0
933,Crocker Amazon,2015-11-29,90.0
934,Crocker Amazon,2015-12-06,75.0
935,Crocker Amazon,2015-12-13,75.0
936,Crocker Amazon,2015-12-20,80.0
937,Crocker Amazon,2015-12-27,97.0
938,Crocker Amazon,2016-01-03,95.0
939,Crocker Amazon,2016-01-10,80.0
940,Crocker Amazon,2016-01-17,80.0
941,Crocker Amazon,2016-01-24,80.0
942,Crocker Amazon,2016-01-31,80.0
943,Crocker Amazon,2016-02-07,110.0
944,Crocker Amazon,2016-02-14,82.5
945,Crocker Amazon,2016-02-21,80.0
946,Crocker Amazon,2016-02-28,80.0
947,Crocker Amazon,2016-03-06,90.0
948,Crocker Amazon,2016-03-13,92.0
949,Crocker Amazon,2016-03-20,96.5
950,Crocker Amazon,2016-03-27,94.0
951,Crocker Amazon,2016-04-03,90.0
952,Crocker Amazon,2016-04-10,95.0
953,Crocker Amazon,2016-04-17,94.0
954,Crocker Amazon,2016-04-24,95.0
955,Crocker Amazon,2016-05-01,96.0
956,Crocker Amazon,2016-05-08,99.0
957,Crocker Amazon,2016-05-15,99.0
958,Crocker Amazon,2016-05-22,99.0
959,Crocker Amazon,2016-05-29,96.5
960,Crocker Amazon,2016-06-05,99.0
961,Crocker Amazon,2016-06-12,97.0
962,Crocker Amazon,2016-06-19,80.0
963,Crocker Amazon,2016-06-26,95.0
964,Crocker Amazon,2016-07-03,95.0
965,Crocker Amazon,2016-07-10,80.0
966,Crocker Amazon,2016-07-17,75.0
967,Crocker Amazon,2016-07-24,80.0
968,Crocker Amazon,2016-07-31,81.25
969,Crocker Amazon,2016-08-07,75.0
970,Crocker Amazon,2016-08-14,80.0
971,Crocker Amazon,2016-08-21,80.0
972,Crocker Amazon,2016-08-28,80.0
973,Crocker Amazon,2016-09-04,89.0
974,Crocker Amazon,2016-09-11,89.0
975,Crocker Amazon,2016-09-18,84.5
976,Crocker Amazon,2016-09-25,82.83333333333334
977,Crocker Amazon,2016-10-02,90.0
978,Crocker Amazon,2016-10-09,95.0
979,Crocker Amazon,2016-10-16,95.0
980,Crocker Amazon,2016-10-23,95.0
981,Crocker Amazon,2016-10-30,95.0
982,Crocker Amazon,2016-11-06,95.0
983,Crocker Amazon,2016-11-13,95.0
984,Crocker Amazon,2016-11-20,95.0
985,Crocker Amazon,2016-11-27,94.16666666666666
986,Crocker Amazon,2016-12-04,89.66666666666667
987,Crocker Amazon,2016-12-11,87.0
988,Crocker Amazon,2016-12-18,85.0
989,Crocker Amazon,2016-12-25,85.0
990,Crocker Amazon,2017-01-01,80.0
991,Crocker Amazon,2017-01-08,83.0
992,Crocker Amazon,2017-01-15,80.0
993,Crocker Amazon,2017-01-22,80.0
994,Crocker Amazon,2017-01-29,80.0
995,Crocker Amazon,2017-02-05,78.5
996,Crocker Amazon,2017-02-12,77.0
997,Crocker Amazon,2017-02-19,77.0
998,Crocker Amazon,2017-02-26,77.0
999,Crocker Amazon,2017-03-05,77.0
1000,Crocker Amazon,2017-03-12,80.0
1001,Crocker Amazon,2017-03-19,85.0
1002,Crocker Amazon,2017-03-26,85.0
1003,Crocker Amazon,2017-04-02,85.0
1004,Crocker Amazon,2017-04-09,89.0
1005,Crocker Amazon,2017-04-16,88.33333333333333
1006,Crocker Amazon,2017-04-23,88.33333333333333
1007,Crocker Amazon,2017-04-30,88.33333333333333
1008,Crocker Amazon,2017-05-07,90.0
1009,Crocker Amazon,2017-05-14,80.0
1010,Crocker Amazon,2017-05-21,80.0
1011,Crocker Amazon,2017-05-28,79.66666666666666
1012,Crocker Amazon,2017-06-04,80.0
1013,Crocker Amazon,2017-06-11,82.5
1014,Crocker Amazon,2017-06-18,82.75
1015,Crocker Amazon,2017-06-25,83.33333333333333
1016,Crocker Amazon,2017-07-02,88.0
1017,Crocker Amazon,2017-07-09,78.0
1018,Crocker Amazon,2017-07-16,78.0
1019,Crocker Amazon,2017-07-23,80.83333333333334
1020,Crocker Amazon,2017-07-30,78.0
1021,Crocker Amazon,2017-08-06,77.0
1022,Crocker Amazon,2017-08-13,79.16666666666666
1023,Crocker Amazon,2017-08-20,79.33333333333333
1024,Crocker Amazon,2017-08-27,81.0
1025,Crocker Amazon,2017-09-03,82.5
1026,Crocker Amazon,2017-09-10,79.5
1027,Crocker Amazon,2017-09-17,85.75
1028,Crocker Amazon,2017-09-24,89.0
1029,Crocker Amazon,2017-10-01,84.25
1030,Crocker Amazon,2017-10-08,89.0
1031,Crocker Amazon,2017-10-15,83.0
1032,Crocker Amazon,2017-10-22,82.0
1033,Crocker Amazon,2017-10-29,81.66666666666666
1034,Crocker Amazon,2017-11-05,81.75
1035,Crocker Amazon,2017-11-12,89.0
1036,Crocker Amazon,2017-11-19,80.5
1037,Crocker Amazon,2017-11-26,80.75
1038,Crocker Amazon,2017-12-03,76.0
1039,Crocker Amazon,2017-12-10,75.0
1040,Crocker Amazon,2017-12-17,77.5
1041,Crocker Amazon,2017-12-24,76.0
1042,Crocker Amazon,2017-12-31,76.0
1043,Crocker Amazon,2018-01-07,79.0
1044,Crocker Amazon,2018-01-14,79.0
1045,Crocker Amazon,2018-01-21,79.0
1046,Crocker Amazon,2018-01-28,84.0
1047,Crocker Amazon,2018-02-04,79.0
1048,Crocker Amazon,2018-02-11,79.0
1049,Crocker Amazon,2018-02-18,76.0
1050,Crocker Amazon,2018-02-25,76.0
1051,Crocker Amazon,2018-03-04,75.0
1052,Crocker Amazon,2018-03-11,75.0
1053,Crocker Amazon,2018-03-18,75.0
1054,Crocker Amazon,2018-03-25,79.0
1055,Crocker Amazon,2018-04-01,79.0
1056,Crocker Amazon,2018-04-08,80.0
1057,Crocker Amazon,2018-04-15,79.0
1058,Crocker Amazon,2018-04-22,80.0
1059,Crocker Amazon,2018-04-29,80.5
1060,Crocker Amazon,2018-05-06,83.5
1061,Crocker Amazon,2018-05-13,83.5
1062,Crocker Amazon,2018-05-20,85.0
1063,Crocker Amazon,2018-05-27,85.0
1064,Crocker Amazon,2018-06-03,87.5
1065,Crocker Amazon,2018-06-10,89.0
1066,Crocker Amazon,2018-06-17,89.0
1067,Crocker Amazon,2018-06-24,88.5
1068,Crocker Amazon,2018-07-01,88.5
1069,Crocker Amazon,2018-07-08,88.0
1070,Crocker Amazon,2018-07-15,89.0
1071,Crocker Amazon,2018-07-22,89.0
1072,Crocker Amazon,2018-07-29,89.0
1073,Crocker Amazon,2018-08-05,92.0
1074,Crocker Amazon,2018-08-12,95.0
1075,Crocker Amazon,2018-08-19,85.0
1076,Crocker Amazon,2018-08-26,74.0
1077,Crocker Amazon,2018-09-02,74.0
1078,Crocker Amazon,2018-09-09,69.0
1079,Crocker Amazon,2018-09-16,74.0
1080,Crocker Amazon,2018-09-23,69.0
1081,Crocker Amazon,2018-09-30,69.0
1082,Crocker Amazon,2018-10-07,79.83333333333334
1083,Crocker Amazon,2018-10-14,85.0
1084,Crocker Amazon,2018-10-21,74.5
1085,Crocker Amazon,2018-10-28,84.0
1086,Crocker Amazon,2018-11-04,85.0
1087,Crocker Amazon,2018-11-11,75.0
1088,Crocker Amazon,2018-11-18,85.0
1089,Crocker Amazon,2018-11-25,72.5
1090,Crocker Amazon,2018-12-02,85.0
1091,Crocker Amazon,2018-12-09,85.0
1092,Crocker Amazon,2018-12-16,85.0
1093,Crocker Amazon,2018-12-23,85.0
1094,Crocker Amazon,2018-12-30,70.0
1095,Crocker Amazon,2019-01-06,69.0
1096,Crocker Amazon,2019-01-13,79.0
1097,Crocker Amazon,2019-01-20,79.0
1098,Crocker Amazon,2019-01-27,79.0
1099,Crocker Amazon,2019-02-03,69.0
1100,Crocker Amazon,2019-02-10,61.5
1101,Crocker Amazon,2019-02-17,79.0
1102,Crocker Amazon,2019-02-24,79.0
1103,Crocker Amazon,2019-03-03,63.0
1104,Crocker Amazon,2019-03-10,59.75
1105,Crocker Amazon,2019-03-17,58.83333333333333
1106,Crocker Amazon,2019-03-24,58.83333333333333
1107,Crocker Amazon,2019-03-31,60.75
1108,Crocker Amazon,2019-04-07,65.0
1109,Crocker Amazon,2019-04-14,65.0
1110,Crocker Amazon,2019-04-21,65.0
1111,Crocker Amazon,2019-04-28,79.0
1112,Crocker Amazon,2019-05-05,79.0
1113,Crocker Amazon,2019-05-12,69.0
1114,Crocker Amazon,2019-05-19,69.0
1115,Crocker Amazon,2019-05-26,79.0
1116,Crocker Amazon,2019-06-02,79.33333333333333
1117,Crocker Amazon,2019-06-09,79.16666666666666
1118,Crocker Amazon,2019-06-16,80.0
1119,Crocker Amazon,2019-06-23,79.33333333333333
1120,Crocker Amazon,2019-06-30,79.66666666666667
1121,Crocker Amazon,2019-07-07,82.75
1122,Crocker Amazon,2019-07-14,65.0
1123,Crocker Amazon,2019-07-21,62.5
1124,Crocker Amazon,2019-07-28,61.25
1125,Crocker Amazon,2019-08-04,63.75
1126,Crocker Amazon,2019-08-11,65.0
1127,Crocker Amazon,2019-08-18,65.0
1128,Crocker Amazon,2019-08-25,65.0
1129,Crocker Amazon,2019-09-01,70.0
1130,Crocker Amazon,2019-09-08,70.0
1131,Crocker Amazon,2019-09-15,70.0
1132,Crocker Amazon,2019-09-22,70.0
1133,Crocker Amazon,2019-09-29,70.0
1134,Crocker Amazon,2019-10-06,70.0
1135,Diamond Heights,2015-05-10,75.0
1136,Diamond Heights,2015-05-17,175.0
1137,Diamond Heights,2015-05-24,125.0
1138,Diamond Heights,2015-05-31,125.0
1139,Diamond Heights,2015-06-07,145.0
1140,Diamond Heights,2015-06-14,145.0
1141,Diamond Heights,2015-06-21,145.0
1142,Diamond Heights,2015-06-28,145.0
1143,Diamond Heights,2015-07-05,145.0
1144,Diamond Heights,2015-07-12,145.0
1145,Diamond Heights,2015-07-19,145.0
1146,Diamond Heights,2015-07-26,145.0
1147,Diamond Heights,2015-08-02,145.0
1148,Diamond Heights,2015-09-06,115.0
1149,Diamond Heights,2015-09-13,174.0
1150,Diamond Heights,2015-09-20,250.0
1151,Diamond Heights,2015-09-27,250.0
1152,Diamond Heights,2015-10-04,130.0
1153,Diamond Heights,2015-10-11,130.0
1154,Diamond Heights,2015-10-18,130.0
1155,Diamond Heights,2015-10-25,130.0
1156,Diamond Heights,2015-11-01,130.0
1157,Diamond Heights,2015-11-08,130.0
1158,Diamond Heights,2015-11-15,123.0
1159,Diamond Heights,2015-11-22,123.0
1160,Diamond Heights,2015-11-29,124.0
1161,Diamond Heights,2015-12-06,125.0
1162,Diamond Heights,2015-12-13,125.0
1163,Diamond Heights,2015-12-20,125.0
1164,Diamond Heights,2015-12-27,125.0
1165,Diamond Heights,2016-01-03,125.0
1166,Diamond Heights,2016-01-10,135.0
1167,Diamond Heights,2016-01-17,135.0
1168,Diamond Heights,2016-01-24,135.0
1169,Diamond Heights,2016-01-31,130.0
1170,Diamond Heights,2016-02-07,125.0
1171,Diamond Heights,2016-02-14,125.0
1172,Diamond Heights,2016-02-21,125.0
1173,Diamond Heights,2016-02-28,125.0
1174,Diamond Heights,2016-03-06,174.0
1175,Diamond Heights,2016-03-13,174.0
1176,Diamond Heights,2016-03-20,174.0
1177,Diamond Heights,2016-03-27,154.5
1178,Diamond Heights,2016-04-03,135.0
1179,Diamond Heights,2016-04-10,132.5
1180,Diamond Heights,2016-04-17,130.0
1181,Diamond Heights,2016-04-24,130.0
1182,Diamond Heights,2016-05-01,130.0
1183,Diamond Heights,2016-05-08,121.5
1184,Diamond Heights,2016-05-15,126.75
1185,Diamond Heights,2016-05-22,130.0
1186,Diamond Heights,2016-05-29,136.25
1187,Diamond Heights,2016-06-05,138.0
1188,Diamond Heights,2016-06-12,135.0
1189,Diamond Heights,2016-06-19,170.5
1190,Diamond Heights,2016-06-26,170.5
1191,Diamond Heights,2016-07-03,157.83333333333331
1192,Diamond Heights,2016-07-10,152.66666666666666
1193,Diamond Heights,2016-07-17,154.66666666666666
1194,Diamond Heights,2016-07-24,154.5
1195,Diamond Heights,2016-07-31,151.33333333333334
1196,Diamond Heights,2016-08-07,125.0
1197,Diamond Heights,2016-08-14,135.0
1198,Diamond Heights,2016-08-21,133.33333333333331
1199,Diamond Heights,2016-08-28,135.0
1200,Diamond Heights,2016-09-04,175.0
1201,Diamond Heights,2016-09-11,156.16666666666669
1202,Diamond Heights,2016-09-18,175.0
1203,Diamond Heights,2016-09-25,157.5
1204,Diamond Heights,2016-10-02,157.5
1205,Diamond Heights,2016-10-09,175.0
1206,Diamond Heights,2016-10-16,157.5
1207,Diamond Heights,2016-10-23,175.0
1208,Diamond Heights,2016-10-30,159.0
1209,Diamond Heights,2016-11-06,140.0
1210,Diamond Heights,2016-11-13,140.0
1211,Diamond Heights,2016-11-20,140.66666666666666
1212,Diamond Heights,2016-11-27,141.66666666666666
1213,Diamond Heights,2016-12-04,141.75
1214,Diamond Heights,2016-12-11,99.5
1215,Diamond Heights,2016-12-18,105.0
1216,Diamond Heights,2016-12-25,130.0
1217,Diamond Heights,2017-01-01,130.0
1218,Diamond Heights,2017-01-08,130.0
1219,Diamond Heights,2017-01-15,130.0
1220,Diamond Heights,2017-01-22,105.0
1221,Diamond Heights,2017-01-29,105.0
1222,Diamond Heights,2017-02-05,105.0
1223,Diamond Heights,2017-02-12,105.0
